FIBER, PETAL,  ORIGINALLY_ASSIGNED_TARGETBIT,  ORIGINALLY_ASSIGNED_TARGET_RA, ORIGINALLY_ASSIGNED_TARGET_DEC, OROGINALLY_ASSINED_FIBER_X, ORIGINALLY_ASSIGNED_FIBER_Y, ASSIGNED_TARGETBIT_IN_DITHERED_TILE, ASSIGNED_TARGET_RA, ASSIGNED_TARGET_DEC,ASSIGNED_FIBER_X, ASSIGNED_FIBER_Y, DELTA_RA_DITHERED_ORIGINAL_degrees, DELTA_DEC_DITHERED_ORIGINAL_degrees, FIBER_DELTA_X_DITHERED_ORIGINAL_mm, FIBER_DELTA_Y_DITHERED_ORIGINAL_mm
1234,2,545,354.8464706690467,30.66817588584223,303.22775,-137.30637,545,354.8473823534954,30.66817499510599,303.02182,-137.30472,0.0007841723529735631,-8.907362420984555e-07,-0.20593262,0.0016479492
1235,2,545,354.67299736083095,30.78740167192779,341.65634,-107.42131,545,354.67230217052287,30.78839574339907,341.80716,-107.17049,-0.000597218851835337,0.0009940714712826093,0.15081787,0.25082397
1236,2,545,354.5475006392188,30.84579186046457,370.11743,-92.730286,545,354.5477218028703,30.845413406204035,370.06934,-92.8262,0.00018988013887166603,-0.0003784542605345109,-0.048095703,-0.09591675
1237,2,33,354.7304825381292,30.67110170038852,329.56036,-136.81064,33,354.7306270287221,30.6714130663023,329.52432,-136.73123,0.00012427775545543446,0.0003113659137810032,-0.03604126,0.07940674
1238,2,33,354.8890617637951,30.69756632618592,293.3773,-129.80159,33,354.8906082067295,30.69751425984746,293.03015,-129.81203,0.0013297460044228004,-5.206633846199793e-05,-0.34713745,-0.010437012
1239,2,4294967296,354.7130356126663,30.79520429748936,332.42792,-105.40575,141733920768,354.6889802537778,30.809948111251334,337.80286,-101.70351,-0.02066361949324701,0.014743813761974423,5.374939,3.70224
1240,2,545,354.6920970946872,30.8393475429379,336.85004,-94.27707,545,354.69148372067053,30.83878344328648,336.99475,-94.4198,-0.0005266478695677918,-0.0005640996514202357,0.14471436,-0.14273071
1241,2,545,354.612526123194,30.874003262550257,354.8346,-85.55784,545,354.6125102243312,30.87411719382411,354.83734,-85.52904,-1.3645959409068232e-05,0.00011393127385161961,0.002746582,0.028800964
1242,2,545,354.63845682163367,30.787850962646925,349.5899,-107.346245,545,354.6396698238377,30.788561920531155,349.30432,-107.16471,0.001042051925161727,0.0007109578842303677,-0.2855835,0.18153381
1243,2,33,354.69305271511547,30.890650213305307,336.2371,-81.34246,33,354.6930982153423,30.890644150520455,336.22675,-81.34399,3.9045960313381376e-05,-6.062784851934566e-06,-0.010345459,-0.0015258789
1244,2,33,354.59749971624314,30.761301146481834,359.2892,-114.13667,33,354.5961884290689,30.76098147972888,359.59583,-114.219795,-0.0011267963414957826,-0.00031966675295436175,0.3066101,-0.08312225
1245,2,4294967296,354.8230161804681,30.76091745892687,307.73752,-113.93065,141733920768,354.8425758408672,30.75982045460343,303.3329,-114.182434,0.016807791655581404,-0.0010970043234372895,-4.4046326,-0.25178528
1246,2,33,354.6953619231565,30.922777480463363,335.47852,-73.25491,33,354.694880399016,30.922655545332887,335.5892,-73.28549,-0.00041308062840595853,-0.00012193513047620286,0.110687256,-0.030578613
1247,2,33,354.7728279692544,30.71065168027564,319.53812,-126.69975,33,354.7723727962756,30.710854561193283,319.6398,-126.649216,-0.00039133831101857003,0.0002028809176444213,0.10168457,0.05053711
1248,2,545,354.75015219223457,30.779350046647885,324.10184,-109.36933,545,354.75096366666605,30.778230538144207,323.92657,-109.65102,0.0006971737024722614,-0.00111950850367748,-0.17526245,-0.28168488
1249,2,33,354.80073618605326,30.654802951788483,313.70804,-140.79167,33,354.80035624720875,30.655031489936555,313.79218,-140.73457,-0.0003268441916379278,0.00022853814807177741,0.08413696,0.05709839
1250,2,545,355.47173184538116,30.944134525423067,164.63197,-68.10844,545,355.47179253168906,30.94427870412908,164.61856,-68.073,5.204876950931611e-05,0.0001441787060123545,-0.013412476,0.035438538
1251,2,545,355.6158996592668,30.861582275093763,134.21129,-88.40701,545,355.6159241185408,30.862064933646863,134.20465,-88.28832,2.0996062179728153e-05,0.0004826585530999239,-0.0066375732,0.11869049
1252,2,545,355.4109541644185,30.950350559158835,177.60623,-66.56611,545,355.4112072845988,30.950510342721227,177.55145,-66.52684,0.00021707922882883353,0.00015978356239187974,-0.054779053,0.039268494
1253,2,545,355.66322376214583,30.88014279418561,124.127426,-83.84118,545,355.662508435884,30.87995027486314,124.27938,-83.888504,-0.000613923638236632,-0.00019251932246788783,0.15195465,-0.047325134
1254,2,32,355.5093983021336,30.922639861655306,156.66847,-73.39857,32,355.50918534143335,30.922730895525607,156.71356,-73.37617,-0.00018269087477458388,9.103387030151566e-05,0.04508972,0.022399902
1255,2,4294967296,355.4554553796183,30.843620905679998,168.47128,-92.865524,4294967296,355.4554553796183,30.843620905679998,168.47128,-92.865524,0.0,0.0,0.0,0.0
1256,2,40,355.2963794526982,30.98389364014234,202.10854,-58.26401,40,355.29582764274096,30.983240644870676,202.23001,-58.424747,-0.0004730733249247353,-0.0006529952716647358,0.12147522,-0.16073608
1257,2,33,355.53562194952207,30.812716521111515,151.45476,-100.463234,33,355.5359808018309,30.812406334345713,151.37933,-100.53962,0.0003081989526671341,-0.0003101867658017454,-0.075424194,-0.0763855
1258,2,4294967296,355.5653327757724,30.87374201306443,144.91725,-85.422874,141733920768,355.5756306614142,30.866259081262314,142.75113,-87.26246,0.008838676951370838,-0.0074829318021159,-2.1661224,-1.8395844
1259,2,545,355.2434258363873,31.018673802996236,213.41682,-49.65674,545,355.2433266013248,31.01878807105524,213.43787,-49.628483,-8.50443884745629e-05,0.00011426805900427439,0.02104187,0.028255463
1260,2,545,355.4068404108003,30.897653534162696,178.68071,-79.54645,545,355.4062723751319,30.897995971505505,178.80124,-79.462036,-0.0004874234184270525,0.00034243734280892113,0.120529175,0.08441162
1261,2,545,355.50280130529677,31.058792535659983,157.68227,-39.978115,545,355.50124400204896,31.058234912781607,158.0148,-40.113705,-0.0013340456954681664,-0.0005576228783752413,0.3325348,-0.1355896
1262,2,33,355.29525393583504,30.927984517248696,202.5727,-72.05767,33,355.2948249897748,30.92819104072869,202.66446,-72.006615,-0.0003679559265327252,0.00020652347999572385,0.09176636,0.05105591
1263,2,40,355.39564696790023,30.856149073975292,181.24866,-89.78891,40,355.3963436623918,30.85590042921121,181.1,-89.85014,0.0005980827436005368,-0.0002486447640812628,-0.14865112,-0.06123352
1264,2,545,355.41822986037675,30.814891577692944,176.57115,-99.97528,545,355.41809471052414,30.814673394071356,176.60112,-100.02928,-0.000116070313324733,-0.00021818362158754212,0.029968262,-0.054000854
1265,2,40,355.4771778310692,30.80754535167001,163.96323,-101.76417,40,355.4760045846747,30.806833952694095,164.21721,-101.94043,-0.0010076924795279793,-0.0007113989759162109,0.25398254,-0.1762619
1266,2,545,355.60008651351427,30.89920190614185,137.45601,-79.162285,545,355.59943721659613,30.899566947907903,137.59274,-79.07262,-0.0005571435434152749,0.00036504176605234306,0.13673401,0.089668274
1267,2,32,355.6458856196783,30.917127609732624,127.6995,-74.7632,32,355.6452383767153,30.917135233134726,127.8365,-74.761284,-0.000555277086018715,7.623402101586407e-06,0.13700104,0.001914978
1268,2,545,355.344434601467,30.858179125481957,192.26051,-89.30021,545,355.34486755429646,30.859448440284087,192.16164,-88.98633,0.00037166381779608253,0.001269314802129884,-0.09887695,0.31388092
1269,2,40,355.3057733870111,31.002983490917465,200.01321,-53.564014,40,355.3042297266405,31.004163962846565,200.34158,-53.272293,-0.0013231337919575575,0.0011804719290999799,0.32836914,0.29172134
1270,2,32,355.47153816382655,31.031945428273207,164.40802,-46.54152,32,355.4715733847478,31.031570772248358,164.40155,-46.633472,3.018010321609678e-05,-0.00037465602484942906,-0.0064697266,-0.09195328
1271,2,33,355.40955984100617,31.043905071901694,177.60367,-43.564697,33,355.40978090964666,31.043626157752,177.55722,-43.63336,0.00018940550559416318,-0.00027891414969261064,-0.046447754,-0.06866455
1272,2,545,355.5730968557867,30.825359452856308,143.42455,-97.333046,545,355.5731410080058,30.82481279999666,143.41699,-97.467735,3.791497550904169e-05,-0.0005466528596471676,-0.0075531006,-0.13468933
1273,2,8589935139,355.34987527239025,31.061975759860946,190.33453,-39.077293,8589935139,355.34979746066057,31.062076906263403,190.35092,-39.052357,-6.665428182935359e-05,0.0001011464024571751,0.01638794,0.024936676
1274,2,42949673511,355.5190418119628,30.851349073369775,154.85289,-90.94368,42949673511,355.5192250331454,30.851282389325462,154.81404,-90.96007,0.00015729550509051854,-6.668404431309227e-05,-0.038848877,-0.01638794
1275,2,545,355.4458201435564,30.790921376565763,170.7513,-105.88894,545,355.44540567689154,30.790415056739675,170.84238,-106.014404,-0.0003560438666396719,-0.0005063198260870649,0.09107971,-0.1254654
1276,2,545,355.5704889255548,30.953761844369453,143.58255,-65.76432,545,355.57022439061694,30.95394217830531,143.6382,-65.72002,-0.0002268605760425509,0.00018033393585881186,0.055648804,0.044303894
1277,2,545,355.2869392888966,31.053534980143976,203.89684,-41.099545,545,355.2871909286479,31.053422440209964,203.84297,-41.127476,0.00021557617517223963,-0.00011253993401183493,-0.053863525,-0.027931213
1278,2,40,355.4127361250443,31.085069469866593,176.80879,-33.46048,40,355.4129525045639,31.08481899227632,176.76324,-33.522156,0.00018530777920185696,-0.0002504775902743006,-0.045547485,-0.061676025
1279,2,33,355.37327428864245,30.973282468223854,185.60442,-60.90997,33,355.3739758148878,30.973491490477237,185.45312,-60.858772,0.0006014937760426948,0.00020902225338303992,-0.1512909,0.051197052
1280,2,33,355.3378739774914,31.02407627047058,193.03271,-48.390106,33,355.3378028352542,31.02403499309959,193.04814,-48.400215,-6.096539716536692e-05,-4.1277370989689643e-05,0.015426636,-0.010108948
1281,2,545,355.50825202305714,30.880195148825084,157.05391,-83.840805,545,355.5078655664543,30.8797340946558,157.13792,-83.95435,-0.0003316734288007877,-0.0004610541692855463,0.08401489,-0.11354828
1282,2,32,355.3168222633011,30.99091137167192,197.67694,-56.544155,32,355.31737778070806,30.990754230628653,197.55788,-56.583145,0.00047621673525821023,-0.00015714104326747247,-0.11906433,-0.03899002
1283,2,33,355.3430181600197,30.958670541152795,192.15791,-64.498795,33,355.34331079537185,30.958574956338616,192.09532,-64.52244,0.00025094610805522595,-9.558481417926146e-05,-0.06259155,-0.023643494
1284,2,33,355.43450525030437,30.867642266329486,172.86543,-86.94414,33,355.4358215245237,30.866489778131722,172.58784,-87.228165,0.0011298302821406143,-0.0011524881977642565,-0.2775879,-0.2840271
1285,2,545,355.40239503336176,30.93612383029762,179.49084,-70.066986,545,355.4032353043437,30.935571795141705,179.31271,-70.20307,0.0007207348368841131,-0.0005520351559162862,-0.1781311,-0.13608551
1286,2,545,355.4185210209918,30.926810862598373,176.06886,-72.362724,545,355.4193650920699,30.92685011281086,175.88792,-72.353165,0.0007240648559155053,3.925021248818439e-05,-0.18093872,0.009559631
1287,2,545,355.50079299292855,30.785261243387534,158.99928,-107.25843,545,355.5004262224235,30.785730058426875,159.07587,-107.14277,-0.0003150894549805237,0.00046881503934059765,0.07658386,0.11566162
1288,2,545,355.4663644401414,31.07937940098321,165.38394,-34.903236,545,355.4659335253528,31.079896734488464,165.47441,-34.776024,-0.000369058232448477,0.0005173335052539585,0.09046936,0.12721252
1289,2,545,355.4124766230978,31.00952895307598,177.08429,-52.012337,545,355.4124972388548,31.00891708502537,177.0818,-52.162724,1.7669386675230893e-05,-0.0006118680506084218,-0.0024871826,-0.15038681
1290,2,545,355.5004782811578,30.992926944368197,158.35443,-56.13134,545,355.5007072333114,30.99295359187923,158.3056,-56.124893,0.00019626485486329853,2.664751103154117e-05,-0.048828125,0.0064468384
1291,2,545,355.46334785848427,30.988361028409084,166.28152,-57.23724,545,355.46480149441373,30.987206975457084,165.9749,-57.5213,0.0012461612453564682,-0.0011540529519997733,-0.30662537,-0.28406143
1292,2,545,355.33353070211325,30.918875272187922,194.35469,-74.31036,545,355.33420799154425,30.91775009214943,194.21333,-74.58807,0.0005810436772119164,-0.0011251800384926014,-0.14135742,-0.27770996
1293,2,545,355.4841933103498,30.900501128521274,162.11813,-78.84349,545,355.48536823169167,30.89966476825652,161.87018,-79.04934,0.0010081534931330688,-0.0008363602647527557,-0.24795532,-0.2058487
1294,2,40,355.2472224765745,30.98935558876956,212.70767,-56.892693,40,355.2472351683399,30.989118761576208,212.70586,-56.95115,1.0880180490217311e-05,-0.00023682719335127445,-0.0018157959,-0.05845642
1295,2,32,355.55727033345124,30.912118000098967,146.51202,-75.988045,32,355.5572164840285,30.9122078610052,146.5232,-75.96596,-4.620045003001825e-05,8.986090623253062e-05,0.011169434,0.022087097
1296,2,545,355.36351112085106,31.015917202673332,187.55449,-50.413742,545,355.36346998719114,31.01548285514827,187.56474,-50.52056,-3.525254141581884e-05,-0.00043434752506144036,0.010253906,-0.10681915
1297,2,545,355.48154827233674,30.84678088173036,162.87643,-92.07885,545,355.4806933039357,30.846083465910247,163.06184,-92.25107,-0.0007340258857032224,-0.0006974158201131786,0.18540955,-0.17221832
1298,2,40,355.601127782102,30.943919864395156,137.10983,-68.185,40,355.60082226570864,30.943014260093555,137.17705,-68.40711,-0.00026203255079643986,-0.0009056043016002491,0.067214966,-0.22211456
1299,2,545,355.5022422333912,30.961286944658937,158.07237,-63.9004,545,355.50221323804493,30.961179644124538,158.07887,-63.926746,-2.4863947283137774e-05,-0.00010730053439900189,0.006500244,-0.026348114
1300,2,545,354.8520193503073,30.85305521841458,300.51062,-90.74665,545,354.8525961508028,30.85353579497982,300.37766,-90.62589,0.0004951747943628881,0.00048057656524136405,-0.13296509,0.12075806
1301,2,545,354.99738403598343,30.84549451659709,268.12778,-92.57327,545,354.99744941000944,30.84515621360984,268.11542,-92.6577,5.612706937102753e-05,-0.00033830298724879526,-0.012359619,-0.08442688
1302,2,42949673511,355.1180135623685,30.8105401441289,241.73907,-101.22155,42949673511,355.1184425985299,30.81128375782219,241.6405,-101.03604,0.00036848443745061293,0.0007436136932881254,-0.09857178,0.18550873
1303,2,545,354.7271307792659,30.99084448263068,327.80396,-56.17302,545,354.72784691928223,30.99132372815361,327.63852,-56.053417,0.0006139107351694469,0.0004792455229285508,-0.16543579,0.1196022
1304,2,545,354.8185389244091,30.96887067272106,307.28705,-61.742073,545,354.8188922895317,30.96874160839123,307.20837,-61.774563,0.00030299186395158726,-0.00012906432982973115,-0.07867432,-0.032489777
1305,2,4294967296,354.95327110587976,30.938238320617437,277.3602,-69.446915,4294967296,354.95327110587976,30.938238320617437,277.3602,-69.446915,0.0,0.0,0.0,0.0
1306,2,32,354.9548471117454,30.789487311768276,277.95172,-106.60903,32,354.9551617644979,30.78941717358425,277.8821,-106.62631,0.00027030365301049486,-7.013818402512584e-05,-0.069610596,-0.017280579
1307,2,545,354.9217122901964,30.915690499938,284.51132,-75.06485,545,354.92104601373927,30.915749581956657,284.65945,-75.05003,-0.0005716147230033911,5.908201865878482e-05,0.14813232,0.014816284
1308,2,545,354.9254756381726,30.76497363300807,284.68393,-112.78747,545,354.92551786476463,30.765063990532433,284.6738,-112.76473,3.628416033031648e-05,9.035752436403754e-05,-0.010131836,0.022735596
1309,2,545,354.96556072252105,30.964219548271682,274.49094,-62.980484,545,354.96548527382936,30.96405079584103,274.50854,-63.022457,-6.469640568082535e-05,-0.00016875243065328505,0.017608643,-0.041973114
1310,2,42949673511,355.0395065264573,30.84447219472048,258.8169,-92.80924,42949673511,355.0393626945395,30.844690724886032,258.84732,-92.75482,-0.0001234886474292474,0.00021853016555084537,0.030426025,0.05442047
1311,2,545,354.84324972410514,30.898521984747227,302.1732,-79.35509,545,354.8433642790328,30.898722634196893,302.14612,-79.30483,9.829708074305216e-05,0.000200649449666912,-0.027069092,0.05025482
1312,2,33,354.94224650335656,30.7549901276379,281.01138,-115.27417,33,354.9437494433264,30.753615075621337,280.68607,-115.61755,0.0012915693144034044,-0.001375052016562961,-0.32531738,-0.3433838
1313,2,33,354.91166902210074,30.85624895088128,287.12708,-89.921974,33,354.91170787555563,30.85670195589421,287.1154,-89.8086,3.335401238614998e-05,0.00045300501292899753,-0.011688232,0.1133728
1314,2,545,354.8860890786994,31.02160275542017,291.86432,-48.629726,545,354.8851145112504,31.022094771340743,292.07928,-48.506123,-0.0008351780394431176,0.0004920159205745733,0.21496582,0.12360382
1315,2,33,354.99873338157323,30.761973050426175,268.38403,-113.45769,33,354.9976593229983,30.76222075192577,268.6208,-113.39682,-0.0009229380482486577,0.0002477014995960758,0.23675537,0.06086731
1316,2,545,354.72387211175817,30.966143351210302,328.6985,-62.3687,545,354.723519937139,30.96659321101021,328.7756,-62.255558,-0.00030197969622913236,0.000449859799907415,0.07711792,0.113140106
1317,2,33,354.9686489233033,30.69638850787564,275.5664,-129.96307,33,354.96903144342417,30.696603748104096,275.4794,-129.9083,0.0003289231039925758,0.0002152402284565369,-0.087005615,0.054779053
1318,2,545,354.81896703691166,30.876986925246847,307.781,-84.7557,545,354.81900665048187,30.877190794330915,307.77066,-84.70455,3.3999182571832683e-05,0.00020386908406777593,-0.010345459,0.05114746
1319,2,33,354.84081669896574,31.030188465424928,301.94348,-46.440758,33,354.84085223964263,31.03014160518915,301.93576,-46.45249,3.0454657264512307e-05,-4.6860235777046455e-05,-0.0077209473,-0.011734009
1320,2,32,354.90197183706584,31.039856121886025,288.2323,-44.099194,32,354.90208171019134,31.03981454984432,288.20804,-44.109673,9.41402632553965e-05,-4.157204170596174e-05,-0.024261475,-0.010478973
1321,2,32,355.0605081855468,30.87422619006383,254.01118,-85.39018,32,355.06025798854483,30.874708885676302,254.06354,-85.270096,-0.00021474304324639934,0.00048269561247238357,0.052352905,0.12008667
1322,2,32,354.8499161283984,30.97815555884604,300.18887,-59.4406,32,354.85045436245156,30.97807871729654,300.0687,-59.460144,0.00046146228574049316,-7.684154950027278e-05,-0.12017822,-0.019542694
1323,2,545,354.9852988909945,30.903984659542377,270.45233,-77.987495,545,354.9855221090312,30.904067225424843,270.4024,-77.96691,0.0001915275910403321,8.256588246524643e-05,-0.049926758,0.020584106
1324,2,32,355.0196275439937,30.909629711399102,262.82678,-76.58216,32,355.019675157803,30.909904079681073,262.81473,-76.51387,4.0851628642202095e-05,0.00027436828197124896,-0.012054443,0.06829071
1325,2,545,354.87091268767927,30.815193064113895,296.53717,-100.23363,545,354.8705964287025,30.81534282921551,296.6071,-100.19628,-0.0002716108275358709,0.000149765101614463,0.06991577,0.037345886
1326,2,34359738405,354.76146262703656,30.940457017540794,320.34085,-68.83225,34359738405,354.76046617136416,30.940730264126866,320.56464,-68.76336,-0.000854662099038591,0.0002732465860724176,0.2237854,0.06889343
1327,2,33,354.8346764103964,30.948227379072364,303.78464,-66.91349,33,354.83357873166904,30.94747188029633,304.0358,-67.102036,-0.0009414047760712546,-0.0007554987760336473,0.25115967,-0.18854523
1328,2,33,355.1330721304063,30.770934991151695,238.67374,-111.08144,33,355.1329817821857,30.770467252479317,238.69644,-111.1982,-7.762895611410885e-05,-0.00046773867237703826,0.022705078,-0.116752625
1329,2,545,354.7883826129221,31.003963628458944,313.87204,-52.94066,545,354.7877500191702,31.00402452434052,314.0143,-52.92484,-0.0005422161384670217,6.089588157465187e-05,0.14227295,0.01581955
1330,2,33,354.76068021331594,31.026459842553354,319.99756,-47.282276,33,354.759514830024,31.027093721065427,320.25742,-47.122257,-0.000998651157202666,0.0006338785120725277,0.25985718,0.16001892
1331,2,33,354.80436243884475,30.922534579946124,310.76715,-73.33706,33,354.80439635619257,30.92283226194095,310.75757,-73.262474,2.909643308148855e-05,0.00029768199482660407,-0.0095825195,0.07458496
1332,2,33,354.9040673920873,30.880807227131907,288.66467,-83.7811,33,354.90301038608345,30.88184177315342,288.89417,-83.52259,-0.0009071615371443054,0.0010345460215113178,0.22949219,0.25850677
1333,2,33,354.9240474540262,30.8085074125295,284.68835,-101.86939,33,354.92458571857355,30.808470806344918,284.5684,-101.87814,0.0004623067311176646,-3.660618458312115e-05,-0.1199646,-0.0087509155
1334,2,32,354.75874729914244,30.98347656903067,320.6849,-58.045437,32,354.75870067937484,30.983438655219246,320.69568,-58.0549,-3.996786317082601e-05,-3.791381142548289e-05,0.010772705,-0.009464264
1335,2,545,354.8729036895019,31.045402182374783,294.68774,-42.683495,545,354.8741373468436,31.04593499693933,294.40964,-42.552193,0.0010569469149431302,0.0005328145645471238,-0.2781067,0.13130188
1336,2,4294967296,354.91594579015833,31.001855178896513,285.3129,-53.5771,141733920768,354.9283180307688,30.981295043237626,282.66876,-58.7077,0.01060487375764453,-0.02056013565888648,-2.6441345,-5.1306
1337,2,40,355.0311522496725,30.885613526904155,260.41833,-82.56062,40,355.0317543072922,30.8855768678098,260.28564,-82.569664,0.0005166821311641993,-3.6659094355684374e-05,-0.13269043,-0.0090408325
1338,2,545,354.98861630666687,30.815937648319174,270.26242,-99.96209,545,354.98883815215765,30.816054716399663,270.2124,-99.93267,0.0001905247746045694,0.00011706808048828066,-0.05001831,0.029418945
1339,2,33,354.93331974659225,30.967462857435645,281.63123,-62.156754,33,354.93384933103414,30.9674264766431,281.5137,-62.166092,0.000454097286183052,-3.638079254386639e-05,-0.11752319,-0.009338379
1340,2,545,355.0791998760692,30.78343820762831,250.44151,-108.00996,545,355.07902355006445,30.783168239672403,250.48209,-108.077515,-0.00015148305854672078,-0.0002699679559086121,0.04057312,-0.06755829
1341,2,545,354.8897413277844,30.936772377988962,291.51877,-69.79505,545,354.88957619237937,30.936978545448447,291.55444,-69.743515,-0.00014164243955158508,0.00020616745948487392,0.03567505,0.05153656
1342,2,545,355.0513679762279,30.75546374323134,256.7679,-115.02908,545,355.0503877296316,30.756546043717922,256.97726,-114.759384,-0.000842382411908656,0.0010823004865834207,0.20935059,0.2696991
1343,2,34359738405,355.03457593535757,30.79971738863756,260.18698,-103.98163,34359738405,355.0344770601247,30.8000974554589,260.2064,-103.88676,-8.493010956639437e-05,0.0003800668213393976,0.01940918,0.09487152
1344,2,33,355.06396678090465,30.832938621766093,253.49132,-95.672516,33,355.0636641998861,30.8338074197317,253.55276,-95.45612,-0.0002598158477066788,0.0008687979656052391,0.061447144,0.21639252
1345,2,33,355.0814607734726,30.73815512207318,250.23997,-119.324585,33,355.08142229743703,30.73791330152698,250.25009,-119.385124,-3.307061789545264e-05,-0.00024182054620069948,0.010116577,-0.060539246
1346,2,33,354.9482757975574,30.833712856510463,279.11295,-95.54245,33,354.94802548853824,30.833645135605284,279.16916,-95.55953,-0.00021492995744752045,-6.77209051787031e-05,0.05621338,-0.017082214
1347,2,4294967296,354.9310970333695,30.860657943709572,282.76334,-88.81193,141733920768,354.9440363319543,30.873061740331828,279.80206,-85.708145,0.011107318087605718,0.012403796622255214,-2.9612732,3.1037827
1348,2,545,354.878725491226,30.986485773123096,293.69525,-57.3805,141733920768,354.8730888524208,30.964667465127917,295.0781,-62.8227,-0.004832227079128788,-0.021818307995179254,1.382843,-5.4421997
1349,2,545,354.99454480659955,30.724646417282347,269.58398,-122.82276,545,354.99311995077,30.72397977234432,269.90576,-122.992096,-0.0012248524876619703,-0.0006666449380254846,0.32177734,-0.16933441
1350,2,545,354.750902163857,30.55916954897637,326.031,-165.27081,545,354.75098801673545,30.558838434799473,326.01492,-165.35515,7.392830549880364e-05,-0.0003311141768982395,-0.016082764,-0.08433533
1351,2,545,354.6372875342922,30.487944202148014,353.06277,-183.97517,545,354.6370944082763,30.488337749926266,353.10275,-183.87447,-0.00016642362774750102,0.00039354777825195697,0.039978027,0.10070801
1352,2,32,354.76196130192153,30.434694265173132,324.91492,-197.1728,32,354.7635626603576,30.435372086335295,324.539,-196.99112,0.0013807026018471046,0.0006778211621636387,-0.37591553,0.1816864
1353,2,33,354.9023320482791,30.491178086097374,292.3089,-182.13202,33,354.90377783084045,30.491815142580876,291.97568,-181.9643,0.001245841382471603,0.0006370564835016523,-0.33322144,0.16772461
1354,2,40,354.7754542740569,30.578931011428278,320.21042,-160.15022,40,354.77397017075754,30.577961176019944,320.5592,-160.40196,-0.0012777077997045364,-0.0009698354083340632,0.3487854,-0.2517395
1355,2,545,354.6459346938908,30.42072654136101,351.91522,-201.31598,545,354.6455635978794,30.419409404444398,352.01898,-201.65918,-0.00032000743017554327,-0.0013171369166116165,0.103759766,-0.34320068
1356,2,33,354.84569514930564,30.52355244626795,304.80002,-174.05785,33,354.8451035973814,30.523204608899977,304.93793,-174.14862,-0.0005095749277298738,-0.0003478373679719482,0.13790894,-0.090774536
1357,2,32,354.57938385784433,30.517279944125345,366.18948,-176.64395,32,354.57930975894675,30.51737905659874,366.20557,-176.61868,-6.383442573335902e-05,9.911247339644547e-05,0.016082764,0.025268555
1358,2,545,354.64037856796045,30.44180971493481,352.93182,-195.8817,545,354.64034493925675,30.441820611722108,352.93948,-195.87903,-2.899279111468752e-05,1.0896787298264599e-05,0.007659912,0.002670288
1359,2,545,354.7440440021666,30.474208022423202,328.56055,-187.07483,545,354.7439563413628,30.474784918532134,328.57388,-186.92683,-7.55511251073491e-05,0.0005768961089316349,0.013336182,0.147995
1360,2,545,354.73509744704154,30.59783188916328,329.24042,-155.4481,545,354.734449007514,30.597335660167577,329.39413,-155.57654,-0.0005581516434695193,-0.0004962289957042287,0.15371704,-0.12843323
1361,2,545,354.77704241654214,30.33189452601586,322.73825,-223.70265,545,354.7779470232714,30.332298650473607,322.52472,-223.59288,0.0007807792429210033,0.0004041244577486225,-0.2135315,0.10977173
1362,2,33,354.8773073185369,30.504806043583937,297.82843,-178.73784,33,354.8777004301476,30.50494136117905,297.73804,-178.70193,0.0003386996899838402,0.0001353175951130936,-0.09039307,0.03590393
1363,2,545,354.6927440302298,30.352242734935267,341.95404,-218.86086,545,354.6940161742492,30.35122683494292,341.67258,-219.11835,0.001097777802397805,-0.001015899992346192,-0.28146362,-0.25749207
1364,2,33,354.6686223427725,30.477539570242218,345.9214,-186.52736,33,354.66934088254493,30.478382587833433,345.74454,-186.30699,0.0006192577334838004,0.0008430175912153004,-0.17684937,0.22036743
1365,2,545,354.6799734068875,30.43774855805617,343.7902,-196.75015,545,354.6792574400117,30.436432264336254,343.97284,-197.0937,-0.0006172923842765986,-0.0013162937199169278,0.1826477,-0.34355164
1366,2,32,354.7714512548215,30.356758181277897,323.70322,-217.27736,32,354.7718573728876,30.35663337359459,323.61136,-217.30766,0.0003504373840318259,-0.00012480768330647152,-0.09185791,-0.030303955
1367,2,33,354.6975140499117,30.578628409953133,338.07434,-160.46562,33,354.69729415150033,30.578231544084815,338.12927,-160.56781,-0.00018931754435046465,-0.00039686586831777504,0.05493164,-0.10218811
1368,2,545,354.8180961479449,30.373860371154795,312.78397,-212.62032,545,354.8177784811707,30.374908205498016,312.84384,-212.35095,-0.00027406524432368003,0.001047834343221865,0.05987549,0.2693634
1369,2,545,354.8787285471335,30.39121994454368,298.7481,-207.863,545,354.87882698277963,30.39128982964452,298.7249,-207.84457,8.490972251936049e-05,6.988510084227073e-05,-0.02319336,0.018432617
1370,2,545,354.7248950882234,30.38249262980737,334.10638,-210.83882,545,354.7251480570871,30.382503507938093,334.0478,-210.83475,0.0002182282077917754,1.0878130723313006e-05,-0.05859375,0.0040740967
1371,2,545,354.663633815751,30.557427882898704,346.1257,-166.00555,545,354.66233994690407,30.558442067010642,346.4132,-165.7499,-0.001114176366245894,0.001014184111937766,0.2875061,0.255661
1372,2,545,354.93548225939276,30.41435639260182,285.62976,-201.67493,545,354.9356270860617,30.41440358916497,285.59656,-201.66223,0.00012489661439622613,4.719656314833287e-05,-0.033203125,0.0126953125
1373,2,545,354.59255493475155,30.55520438251132,362.64917,-166.82475,545,354.5922072092529,30.55564800545688,362.72488,-166.7119,-0.0002994402483894598,0.0004436229455606622,0.07571411,0.112854004
